"lineRef","stopPointRef","stopPointName","aimedDepartureTime","departureTime","aimedArrivalTime","arrivalTime","dayOfTheWeek"
"SKY:Line:10","NSR:Quay:53117",,"{""value"":""2025-01-30T14:04:00.000Z""}","{""value"":""2025-01-30T14:04:08.000Z""}","{""value"":""2025-01-30T14:04:00.000Z""}","{""value"":""2025-01-30T14:03:07.000Z""}",4
"SKY:Line:3","NSR:Quay:53115",,"{""value"":""2025-01-30T14:04:00.000Z""}","{""value"":""2025-01-30T14:03:21.000Z""}","{""value"":""2025-01-30T14:04:00.000Z""}","{""value"":""2025-01-30T14:02:19.000Z""}",4
"SKY:Line:15","NSR:Quay:53118",,"{""value"":""2025-01-30T14:05:00.000Z""}","{""value"":""2025-01-30T14:05:03.000Z""}",,,4
"SKY:Line:6","NSR:Quay:53117",,"{""value"":""2025-01-30T14:06:00.000Z""}","{""value"":""2025-01-30T14:10:42.000Z""}","{""value"":""2025-01-30T14:06:00.000Z""}","{""value"":""2025-01-30T14:09:35.000Z""}",4
"SKY:Line:4","NSR:Quay:53118",,"{""value"":""2025-01-30T14:06:00.000Z""}","{""value"":""2025-01-30T14:10:12.000Z""}","{""value"":""2025-01-30T14:06:00.000Z""}","{""value"":""2025-01-30T14:08:57.000Z""}",4
"SKY:Line:12","NSR:Quay:53117",,"{""value"":""2025-01-30T14:08:00.000Z""}","{""value"":""2025-01-30T14:10:17.000Z""}","{""value"":""2025-01-30T14:08:00.000Z""}","{""value"":""2025-01-30T14:09:29.000Z""}",4
"SKY:Line:3E","NSR:Quay:53115",,"{""value"":""2025-01-30T14:09:00.000Z""}","{""value"":""2025-01-30T14:11:45.000Z""}","{""value"":""2025-01-30T14:09:00.000Z""}","{""value"":""2025-01-30T14:11:01.000Z""}",4
"SKY:Line:50E","NSR:Quay:53118",,"{""value"":""2025-01-30T14:10:00.000Z""}","{""value"":""2025-01-30T14:10:30.000Z""}","{""value"":""2025-01-30T14:10:00.000Z""}","{""value"":""2025-01-30T14:09:59.000Z""}",4
"SKY:Line:5","NSR:Quay:53118",,"{""value"":""2025-01-30T14:11:00.000Z""}","{""value"":""2025-01-30T14:16:15.000Z""}","{""value"":""2025-01-30T14:11:00.000Z""}","{""value"":""2025-01-30T14:15:48.000Z""}",4
"SKY:Line:10","NSR:Quay:53117",,"{""value"":""2025-01-30T14:11:00.000Z""}","{""value"":""2025-01-30T14:11:36.000Z""}","{""value"":""2025-01-30T14:11:00.000Z""}","{""value"":""2025-01-30T14:09:45.000Z""}",4
"SKY:Line:15","NSR:Quay:53118",,"{""value"":""2025-01-30T14:12:00.000Z""}","{""value"":""2025-01-30T14:13:21.000Z""}",,,4
"SKY:Line:40","NSR:Quay:53119",,"{""value"":""2025-01-30T14:12:00.000Z""}","{""value"":""2025-01-30T14:12:38.000Z""}","{""value"":""2025-01-30T14:12:00.000Z""}","{""value"":""2025-01-30T14:11:52.000Z""}",4
"SKY:Line:19","NSR:Quay:53117",,"{""value"":""2025-01-30T14:13:00.000Z""}","{""value"":""2025-01-30T14:20:52.000Z""}","{""value"":""2025-01-30T14:13:00.000Z""}","{""value"":""2025-01-30T14:19:43.000Z""}",4
"SKY:Line:3","NSR:Quay:53115",,"{""value"":""2025-01-30T14:14:00.000Z""}","{""value"":""2025-01-30T14:17:45.000Z""}","{""value"":""2025-01-30T14:14:00.000Z""}","{""value"":""2025-01-30T14:16:42.000Z""}",4
"SKY:Line:6","NSR:Quay:53117",,"{""value"":""2025-01-30T14:16:00.000Z""}","{""value"":""2025-01-30T14:21:10.000Z""}","{""value"":""2025-01-30T14:16:00.000Z""}","{""value"":""2025-01-30T14:20:20.000Z""}",4
"SKY:Line:4","NSR:Quay:53118",,"{""value"":""2025-01-30T14:16:00.000Z""}","{""value"":""2025-01-30T14:16:01.000Z""}","{""value"":""2025-01-30T14:16:00.000Z""}","{""value"":""2025-01-30T14:15:03.000Z""}",4
"SKY:Line:39","NSR:Quay:53119",,"{""value"":""2025-01-30T14:18:00.000Z""}","{""value"":""2025-01-30T14:23:50.000Z""}","{""value"":""2025-01-30T14:18:00.000Z""}","{""value"":""2025-01-30T14:23:24.000Z""}",4
"SKY:Line:12","NSR:Quay:53117",,"{""value"":""2025-01-30T14:18:00.000Z""}","{""value"":""2025-01-30T14:20:50.000Z""}","{""value"":""2025-01-30T14:18:00.000Z""}","{""value"":""2025-01-30T14:20:06.000Z""}",4
"SKY:Line:10","NSR:Quay:53117",,"{""value"":""2025-01-30T14:19:00.000Z""}","{""value"":""2025-01-30T14:19:08.000Z""}","{""value"":""2025-01-30T14:19:00.000Z""}","{""value"":""2025-01-30T14:18:22.000Z""}",4
"SKY:Line:3E","NSR:Quay:53115",,"{""value"":""2025-01-30T14:19:00.000Z""}","{""value"":""2025-01-30T14:23:26.000Z""}","{""value"":""2025-01-30T14:19:00.000Z""}","{""value"":""2025-01-30T14:21:56.000Z""}",4
"SKY:Line:15","NSR:Quay:53118",,"{""value"":""2025-01-30T14:19:00.000Z""}","{""value"":""2025-01-30T14:18:53.000Z""}",,,4
"SKY:Line:11","NSR:Quay:53114",,"{""value"":""2025-01-30T14:19:00.000Z""}","{""value"":""2025-01-30T14:22:49.000Z""}","{""value"":""2025-01-30T14:19:00.000Z""}","{""value"":""2025-01-30T14:21:39.000Z""}",4
"SKY:Line:40E","NSR:Quay:53119",,"{""value"":""2025-01-30T14:19:00.000Z""}","{""value"":""2025-01-30T14:19:23.000Z""}","{""value"":""2025-01-30T14:19:00.000Z""}","{""value"":""2025-01-30T14:18:47.000Z""}",4
"SKY:Line:50E","NSR:Quay:53118",,"{""value"":""2025-01-30T14:20:00.000Z""}",,"{""value"":""2025-01-30T14:20:00.000Z""}",,4
"SKY:Line:5","NSR:Quay:53118",,"{""value"":""2025-01-30T14:21:00.000Z""}","{""value"":""2025-01-30T14:37:08.000Z""}","{""value"":""2025-01-30T14:21:00.000Z""}","{""value"":""2025-01-30T14:36:21.000Z""}",4
"SKY:Line:18","NSR:Quay:53118",,"{""value"":""2025-01-30T14:22:00.000Z""}","{""value"":""2025-01-30T14:22:29.000Z""}","{""value"":""2025-01-30T14:22:00.000Z""}","{""value"":""2025-01-30T14:21:32.000Z""}",4
"SKY:Line:19","NSR:Quay:53117",,"{""value"":""2025-01-30T14:23:00.000Z""}","{""value"":""2025-01-30T14:26:17.000Z""}","{""value"":""2025-01-30T14:23:00.000Z""}","{""value"":""2025-01-30T14:25:32.000Z""}",4
"SKY:Line:3","NSR:Quay:53115",,"{""value"":""2025-01-30T14:24:00.000Z""}","{""value"":""2025-01-30T14:25:48.000Z""}","{""value"":""2025-01-30T14:24:00.000Z""}","{""value"":""2025-01-30T14:25:18.000Z""}",4
"SKY:Line:10","NSR:Quay:53117",,"{""value"":""2025-01-30T14:25:00.000Z""}","{""value"":""2025-01-30T14:26:53.000Z""}","{""value"":""2025-01-30T14:25:00.000Z""}","{""value"":""2025-01-30T14:26:13.000Z""}",4
"SKY:Line:6","NSR:Quay:53117",,"{""value"":""2025-01-30T14:26:00.000Z""}","{""value"":""2025-01-30T14:34:21.000Z""}","{""value"":""2025-01-30T14:26:00.000Z""}","{""value"":""2025-01-30T14:33:34.000Z""}",4
"SKY:Line:4","NSR:Quay:53118",,"{""value"":""2025-01-30T14:26:00.000Z""}","{""value"":""2025-01-30T14:32:09.000Z""}","{""value"":""2025-01-30T14:26:00.000Z""}","{""value"":""2025-01-30T14:31:26.000Z""}",4
"SKY:Line:40","NSR:Quay:53119",,"{""value"":""2025-01-30T14:27:00.000Z""}","{""value"":""2025-01-30T14:27:43.000Z""}","{""value"":""2025-01-30T14:27:00.000Z""}","{""value"":""2025-01-30T14:27:03.000Z""}",4
"SKY:Line:12","NSR:Quay:53117",,"{""value"":""2025-01-30T14:28:00.000Z""}","{""value"":""2025-01-30T14:31:21.000Z""}","{""value"":""2025-01-30T14:28:00.000Z""}","{""value"":""2025-01-30T14:30:52.000Z""}",4
"SKY:Line:3E","NSR:Quay:53115",,"{""value"":""2025-01-30T14:29:00.000Z""}","{""value"":""2025-01-30T14:32:53.000Z""}","{""value"":""2025-01-30T14:29:00.000Z""}","{""value"":""2025-01-30T14:32:32.000Z""}",4
"SKY:Line:50E","NSR:Quay:53118",,"{""value"":""2025-01-30T14:30:00.000Z""}","{""value"":""2025-01-30T14:30:45.000Z""}","{""value"":""2025-01-30T14:30:00.000Z""}","{""value"":""2025-01-30T14:29:39.000Z""}",4
"SKY:Line:15","NSR:Quay:53118",,"{""value"":""2025-01-30T14:30:00.000Z""}","{""value"":""2025-01-30T14:30:02.000Z""}",,,4
"SKY:Line:5","NSR:Quay:53118",,"{""value"":""2025-01-30T14:31:00.000Z""}","{""value"":""2025-01-30T14:37:43.000Z""}","{""value"":""2025-01-30T14:31:00.000Z""}","{""value"":""2025-01-30T14:37:11.000Z""}",4
"SKY:Line:39","NSR:Quay:53119",,"{""value"":""2025-01-30T14:33:00.000Z""}","{""value"":""2025-01-30T14:39:05.000Z""}","{""value"":""2025-01-30T14:33:00.000Z""}","{""value"":""2025-01-30T14:38:41.000Z""}",4
"SKY:Line:19","NSR:Quay:53117",,"{""value"":""2025-01-30T14:33:00.000Z""}",,"{""value"":""2025-01-30T14:33:00.000Z""}",,4
"SKY:Line:3","NSR:Quay:53115",,"{""value"":""2025-01-30T14:34:00.000Z""}","{""value"":""2025-01-30T14:32:59.000Z""}","{""value"":""2025-01-30T14:34:00.000Z""}","{""value"":""2025-01-30T14:32:05.000Z""}",4
"SKY:Line:10","NSR:Quay:53117",,"{""value"":""2025-01-30T14:34:00.000Z""}","{""value"":""2025-01-30T14:35:19.000Z""}","{""value"":""2025-01-30T14:34:00.000Z""}","{""value"":""2025-01-30T14:34:13.000Z""}",4
"SKY:Line:6","NSR:Quay:53117",,"{""value"":""2025-01-30T14:36:00.000Z""}","{""value"":""2025-01-30T14:46:44.000Z""}","{""value"":""2025-01-30T14:36:00.000Z""}","{""value"":""2025-01-30T14:45:33.000Z""}",4
"SKY:Line:4","NSR:Quay:53118",,"{""value"":""2025-01-30T14:36:00.000Z""}","{""value"":""2025-01-30T14:46:26.000Z""}","{""value"":""2025-01-30T14:36:00.000Z""}","{""value"":""2025-01-30T14:45:11.000Z""}",4
"SKY:Line:12","NSR:Quay:53117",,"{""value"":""2025-01-30T14:38:00.000Z""}","{""value"":""2025-01-30T14:39:12.000Z""}","{""value"":""2025-01-30T14:38:00.000Z""}","{""value"":""2025-01-30T14:38:51.000Z""}",4
"SKY:Line:3E","NSR:Quay:53115",,"{""value"":""2025-01-30T14:39:00.000Z""}","{""value"":""2025-01-30T14:43:26.000Z""}","{""value"":""2025-01-30T14:39:00.000Z""}","{""value"":""2025-01-30T14:42:49.000Z""}",4
"SKY:Line:15","NSR:Quay:53118",,"{""value"":""2025-01-30T14:40:00.000Z""}","{""value"":""2025-01-30T14:40:15.000Z""}",,,4
"SKY:Line:50E","NSR:Quay:53118",,"{""value"":""2025-01-30T14:40:00.000Z""}","{""value"":""2025-01-30T14:40:00.000Z""}","{""value"":""2025-01-30T14:40:00.000Z""}","{""value"":""2025-01-30T14:38:50.000Z""}",4
"SKY:Line:5","NSR:Quay:53118",,"{""value"":""2025-01-30T14:41:00.000Z""}","{""value"":""2025-01-30T14:45:59.000Z""}","{""value"":""2025-01-30T14:41:00.000Z""}","{""value"":""2025-01-30T14:44:47.000Z""}",4
"SKY:Line:10","NSR:Quay:53117",,"{""value"":""2025-01-30T14:41:00.000Z""}","{""value"":""2025-01-30T14:41:38.000Z""}","{""value"":""2025-01-30T14:41:00.000Z""}","{""value"":""2025-01-30T14:40:55.000Z""}",4
"SKY:Line:40","NSR:Quay:53119",,"{""value"":""2025-01-30T14:42:00.000Z""}","{""value"":""2025-01-30T14:42:24.000Z""}","{""value"":""2025-01-30T14:42:00.000Z""}","{""value"":""2025-01-30T14:41:46.000Z""}",4
"SKY:Line:19","NSR:Quay:53117",,"{""value"":""2025-01-30T14:43:00.000Z""}","{""value"":""2025-01-30T14:50:12.000Z""}","{""value"":""2025-01-30T14:43:00.000Z""}","{""value"":""2025-01-30T14:48:57.000Z""}",4
"SKY:Line:3","NSR:Quay:53115",,"{""value"":""2025-01-30T14:44:00.000Z""}","{""value"":""2025-01-30T14:45:42.000Z""}","{""value"":""2025-01-30T14:44:00.000Z""}","{""value"":""2025-01-30T14:44:41.000Z""}",4
"SKY:Line:15","NSR:Quay:53118",,"{""value"":""2025-01-30T14:45:00.000Z""}","{""value"":""2025-01-30T14:45:12.000Z""}",,,4
"SKY:Line:6","NSR:Quay:53117",,"{""value"":""2025-01-30T14:46:00.000Z""}","{""value"":""2025-01-30T14:47:21.000Z""}","{""value"":""2025-01-30T14:46:00.000Z""}","{""value"":""2025-01-30T14:46:52.000Z""}",4
"SKY:Line:4","NSR:Quay:53118",,"{""value"":""2025-01-30T14:46:00.000Z""}","{""value"":""2025-01-30T14:59:11.000Z""}","{""value"":""2025-01-30T14:46:00.000Z""}","{""value"":""2025-01-30T14:58:23.000Z""}",4
"SKY:Line:39","NSR:Quay:53119",,"{""value"":""2025-01-30T14:48:00.000Z""}","{""value"":""2025-01-30T14:54:29.000Z""}","{""value"":""2025-01-30T14:48:00.000Z""}","{""value"":""2025-01-30T14:54:12.000Z""}",4
"SKY:Line:12","NSR:Quay:53117",,"{""value"":""2025-01-30T14:48:00.000Z""}","{""value"":""2025-01-30T14:50:18.000Z""}","{""value"":""2025-01-30T14:48:00.000Z""}","{""value"":""2025-01-30T14:49:28.000Z""}",4
"SKY:Line:3E","NSR:Quay:53115",,"{""value"":""2025-01-30T14:49:00.000Z""}","{""value"":""2025-01-30T14:52:21.000Z""}","{""value"":""2025-01-30T14:49:00.000Z""}","{""value"":""2025-01-30T14:51:28.000Z""}",4
"SKY:Line:11","NSR:Quay:53114",,"{""value"":""2025-01-30T14:49:00.000Z""}","{""value"":""2025-01-30T14:50:01.000Z""}","{""value"":""2025-01-30T14:49:00.000Z""}","{""value"":""2025-01-30T14:49:12.000Z""}",4
"SKY:Line:10","NSR:Quay:53117",,"{""value"":""2025-01-30T14:49:00.000Z""}","{""value"":""2025-01-30T14:51:36.000Z""}","{""value"":""2025-01-30T14:49:00.000Z""}","{""value"":""2025-01-30T14:50:35.000Z""}",4
"SKY:Line:50E","NSR:Quay:53118",,"{""value"":""2025-01-30T14:50:00.000Z""}","{""value"":""2025-01-30T14:51:07.000Z""}","{""value"":""2025-01-30T14:50:00.000Z""}","{""value"":""2025-01-30T14:50:25.000Z""}",4
"SKY:Line:15","NSR:Quay:53118",,"{""value"":""2025-01-30T14:50:00.000Z""}",,,,4
"SKY:Line:5","NSR:Quay:53118",,"{""value"":""2025-01-30T14:51:00.000Z""}","{""value"":""2025-01-30T14:54:49.000Z""}","{""value"":""2025-01-30T14:51:00.000Z""}","{""value"":""2025-01-30T14:54:12.000Z""}",4
"SKY:Line:18","NSR:Quay:53118",,"{""value"":""2025-01-30T14:52:00.000Z""}","{""value"":""2025-01-30T14:52:33.000Z""}","{""value"":""2025-01-30T14:52:00.000Z""}","{""value"":""2025-01-30T14:51:51.000Z""}",4
"SKY:Line:19","NSR:Quay:53117",,"{""value"":""2025-01-30T14:53:00.000Z""}","{""value"":""2025-01-30T15:02:17.000Z""}","{""value"":""2025-01-30T14:53:00.000Z""}",,4
"SKY:Line:3","NSR:Quay:53115",,"{""value"":""2025-01-30T14:54:00.000Z""}","{""value"":""2025-01-30T14:57:10.000Z""}","{""value"":""2025-01-30T14:54:00.000Z""}","{""value"":""2025-01-30T14:55:52.000Z""}",4
"SKY:Line:10","NSR:Quay:53117",,"{""value"":""2025-01-30T14:55:00.000Z""}","{""value"":""2025-01-30T14:55:21.000Z""}","{""value"":""2025-01-30T14:55:00.000Z""}","{""value"":""2025-01-30T14:54:13.000Z""}",4
"SKY:Line:4","NSR:Quay:53118",,"{""value"":""2025-01-30T14:56:00.000Z""}","{""value"":""2025-01-30T15:03:51.000Z""}","{""value"":""2025-01-30T14:56:00.000Z""}","{""value"":""2025-01-30T15:03:21.000Z""}",4
"SKY:Line:6","NSR:Quay:53117",,"{""value"":""2025-01-30T14:56:00.000Z""}","{""value"":""2025-01-30T15:01:12.000Z""}","{""value"":""2025-01-30T14:56:00.000Z""}","{""value"":""2025-01-30T15:00:18.000Z""}",4
"SKY:Line:15","NSR:Quay:53118",,"{""value"":""2025-01-30T14:57:00.000Z""}","{""value"":""2025-01-30T14:57:26.000Z""}",,,4
"SKY:Line:40","NSR:Quay:53119",,"{""value"":""2025-01-30T14:57:00.000Z""}","{""value"":""2025-01-30T14:58:06.000Z""}","{""value"":""2025-01-30T14:57:00.000Z""}","{""value"":""2025-01-30T14:57:38.000Z""}",4
"SKY:Line:12","NSR:Quay:53117",,"{""value"":""2025-01-30T14:58:00.000Z""}","{""value"":""2025-01-30T14:57:58.000Z""}","{""value"":""2025-01-30T14:58:00.000Z""}","{""value"":""2025-01-30T14:57:26.000Z""}",4
"SKY:Line:3E","NSR:Quay:53115",,"{""value"":""2025-01-30T14:59:00.000Z""}","{""value"":""2025-01-30T15:01:05.000Z""}","{""value"":""2025-01-30T14:59:00.000Z""}","{""value"":""2025-01-30T15:00:31.000Z""}",4
"SKY:Line:50E","NSR:Quay:53118",,"{""value"":""2025-01-30T15:00:00.000Z""}",,"{""value"":""2025-01-30T15:00:00.000Z""}",,4
"SKY:Line:5","NSR:Quay:53118",,"{""value"":""2025-01-30T15:01:00.000Z""}","{""value"":""2025-01-30T15:06:40.000Z""}","{""value"":""2025-01-30T15:01:00.000Z""}","{""value"":""2025-01-30T15:06:14.000Z""}",4
"SKY:Line:39","NSR:Quay:53119",,"{""value"":""2025-01-30T15:03:00.000Z""}","{""value"":""2025-01-30T15:08:19.000Z""}","{""value"":""2025-01-30T15:03:00.000Z""}","{""value"":""2025-01-30T15:07:58.000Z""}",4
"SKY:Line:19","NSR:Quay:53117",,"{""value"":""2025-01-30T15:03:00.000Z""}","{""value"":""2025-01-30T15:07:45.000Z""}","{""value"":""2025-01-30T15:03:00.000Z""}","{""value"":""2025-01-30T15:07:01.000Z""}",4
"SKY:Line:10","NSR:Quay:53117",,"{""value"":""2025-01-30T15:03:00.000Z""}","{""value"":""2025-01-30T15:04:25.000Z""}","{""value"":""2025-01-30T15:03:00.000Z""}","{""value"":""2025-01-30T15:03:11.000Z""}",4
"SKY:Line:3","NSR:Quay:53115",,"{""value"":""2025-01-30T15:04:00.000Z""}","{""value"":""2025-01-30T15:04:13.000Z""}","{""value"":""2025-01-30T15:04:00.000Z""}","{""value"":""2025-01-30T15:03:18.000Z""}",4
"SKY:Line:15","NSR:Quay:53118",,"{""value"":""2025-01-30T15:05:00.000Z""}","{""value"":""2025-01-30T15:05:22.000Z""}",,,4
"SKY:Line:4","NSR:Quay:53118",,"{""value"":""2025-01-30T15:06:00.000Z""}","{""value"":""2025-01-30T15:15:29.000Z""}","{""value"":""2025-01-30T15:06:00.000Z""}","{""value"":""2025-01-30T15:14:33.000Z""}",4
"SKY:Line:6","NSR:Quay:53117",,"{""value"":""2025-01-30T15:06:00.000Z""}","{""value"":""2025-01-30T15:08:44.000Z""}","{""value"":""2025-01-30T15:06:00.000Z""}","{""value"":""2025-01-30T15:08:13.000Z""}",4
"SKY:Line:12","NSR:Quay:53117",,"{""value"":""2025-01-30T15:08:00.000Z""}","{""value"":""2025-01-30T15:08:45.000Z""}","{""value"":""2025-01-30T15:08:00.000Z""}","{""value"":""2025-01-30T15:08:16.000Z""}",4
"SKY:Line:3E","NSR:Quay:53115",,"{""value"":""2025-01-30T15:09:00.000Z""}","{""value"":""2025-01-30T15:13:23.000Z""}","{""value"":""2025-01-30T15:09:00.000Z""}","{""value"":""2025-01-30T15:12:41.000Z""}",4
"SKY:Line:50E","NSR:Quay:53118",,"{""value"":""2025-01-30T15:09:00.000Z""}","{""value"":""2025-01-30T15:11:44.000Z""}","{""value"":""2025-01-30T15:09:00.000Z""}","{""value"":""2025-01-30T15:11:08.000Z""}",4
"SKY:Line:5","NSR:Quay:53118",,"{""value"":""2025-01-30T15:11:00.000Z""}","{""value"":""2025-01-30T15:18:53.000Z""}","{""value"":""2025-01-30T15:11:00.000Z""}","{""value"":""2025-01-30T15:17:29.000Z""}",4
"SKY:Line:10","NSR:Quay:53117",,"{""value"":""2025-01-30T15:11:00.000Z""}","{""value"":""2025-01-30T15:15:17.000Z""}","{""value"":""2025-01-30T15:11:00.000Z""}","{""value"":""2025-01-30T15:13:57.000Z""}",4
"SKY:Line:15","NSR:Quay:53118",,"{""value"":""2025-01-30T15:12:00.000Z""}",,,,4
"SKY:Line:40","NSR:Quay:53119",,"{""value"":""2025-01-30T15:12:00.000Z""}","{""value"":""2025-01-30T15:18:40.000Z""}","{""value"":""2025-01-30T15:12:00.000Z""}",,4
"SKY:Line:19","NSR:Quay:53117",,"{""value"":""2025-01-30T15:13:00.000Z""}","{""value"":""2025-01-30T15:19:29.000Z""}","{""value"":""2025-01-30T15:13:00.000Z""}","{""value"":""2025-01-30T15:18:48.000Z""}",4
"SKY:Line:3","NSR:Quay:53115",,"{""value"":""2025-01-30T15:14:00.000Z""}","{""value"":""2025-01-30T15:16:20.000Z""}","{""value"":""2025-01-30T15:14:00.000Z""}",,4
"SKY:Line:4","NSR:Quay:53118",,"{""value"":""2025-01-30T15:16:00.000Z""}",,"{""value"":""2025-01-30T15:16:00.000Z""}",,4
"SKY:Line:6","NSR:Quay:53117",,"{""value"":""2025-01-30T15:16:00.000Z""}","{""value"":""2025-01-30T15:19:36.000Z""}","{""value"":""2025-01-30T15:16:00.000Z""}","{""value"":""2025-01-30T15:18:52.000Z""}",4
"SKY:Line:39","NSR:Quay:53119",,"{""value"":""2025-01-30T15:18:00.000Z""}","{""value"":""2025-01-30T15:21:48.000Z""}","{""value"":""2025-01-30T15:18:00.000Z""}","{""value"":""2025-01-30T15:21:29.000Z""}",4
"SKY:Line:12","NSR:Quay:53117",,"{""value"":""2025-01-30T15:18:00.000Z""}","{""value"":""2025-01-30T15:19:00.000Z""}","{""value"":""2025-01-30T15:18:00.000Z""}","{""value"":""2025-01-30T15:18:20.000Z""}",4
"SKY:Line:10","NSR:Quay:53117",,"{""value"":""2025-01-30T15:18:00.000Z""}","{""value"":""2025-01-30T15:18:10.000Z""}","{""value"":""2025-01-30T15:18:00.000Z""}","{""value"":""2025-01-30T15:16:58.000Z""}",4
"SKY:Line:3E","NSR:Quay:53115",,"{""value"":""2025-01-30T15:19:00.000Z""}","{""value"":""2025-01-30T15:23:11.000Z""}","{""value"":""2025-01-30T15:19:00.000Z""}","{""value"":""2025-01-30T15:22:31.000Z""}",4
"SKY:Line:11","NSR:Quay:53114",,"{""value"":""2025-01-30T15:19:00.000Z""}","{""value"":""2025-01-30T15:23:13.000Z""}","{""value"":""2025-01-30T15:19:00.000Z""}","{""value"":""2025-01-30T15:22:42.000Z""}",4
"SKY:Line:15","NSR:Quay:53118",,"{""value"":""2025-01-30T15:19:00.000Z""}","{""value"":""2025-01-30T15:19:21.000Z""}",,,4
"SKY:Line:50E","NSR:Quay:53118",,"{""value"":""2025-01-30T15:19:00.000Z""}","{""value"":""2025-01-30T15:20:30.000Z""}","{""value"":""2025-01-30T15:19:00.000Z""}","{""value"":""2025-01-30T15:19:49.000Z""}",4
"SKY:Line:40E","NSR:Quay:53119",,"{""value"":""2025-01-30T15:19:00.000Z""}","{""value"":""2025-01-30T15:19:07.000Z""}","{""value"":""2025-01-30T15:19:00.000Z""}","{""value"":""2025-01-30T15:18:38.000Z""}",4
"SKY:Line:5","NSR:Quay:53118",,"{""value"":""2025-01-30T15:21:00.000Z""}","{""value"":""2025-01-30T15:28:28.000Z""}","{""value"":""2025-01-30T15:21:00.000Z""}","{""value"":""2025-01-30T15:27:42.000Z""}",4
"SKY:Line:18","NSR:Quay:53118",,"{""value"":""2025-01-30T15:21:00.000Z""}","{""value"":""2025-01-30T15:23:15.000Z""}","{""value"":""2025-01-30T15:21:00.000Z""}","{""value"":""2025-01-30T15:22:33.000Z""}",4
"SKY:Line:19","NSR:Quay:53117",,"{""value"":""2025-01-30T15:23:00.000Z""}","{""value"":""2025-01-30T15:27:53.000Z""}","{""value"":""2025-01-30T15:23:00.000Z""}","{""value"":""2025-01-30T15:27:00.000Z""}",4
"SKY:Line:3","NSR:Quay:53115",,"{""value"":""2025-01-30T15:24:00.000Z""}","{""value"":""2025-01-30T15:25:13.000Z""}","{""value"":""2025-01-30T15:24:00.000Z""}","{""value"":""2025-01-30T15:24:06.000Z""}",4
"SKY:Line:10","NSR:Quay:53117",,"{""value"":""2025-01-30T15:25:00.000Z""}","{""value"":""2025-01-30T15:26:18.000Z""}","{""value"":""2025-01-30T15:25:00.000Z""}","{""value"":""2025-01-30T15:25:30.000Z""}",4
"SKY:Line:6","NSR:Quay:53117",,"{""value"":""2025-01-30T15:26:00.000Z""}","{""value"":""2025-01-30T15:35:57.000Z""}","{""value"":""2025-01-30T15:26:00.000Z""}","{""value"":""2025-01-30T15:35:03.000Z""}",4
"SKY:Line:4","NSR:Quay:53118",,"{""value"":""2025-01-30T15:26:00.000Z""}","{""value"":""2025-01-30T15:31:06.000Z""}","{""value"":""2025-01-30T15:26:00.000Z""}","{""value"":""2025-01-30T15:30:29.000Z""}",4
"SKY:Line:40","NSR:Quay:53119",,"{""value"":""2025-01-30T15:27:00.000Z""}","{""value"":""2025-01-30T15:29:45.000Z""}","{""value"":""2025-01-30T15:27:00.000Z""}","{""value"":""2025-01-30T15:29:19.000Z""}",4
"SKY:Line:12","NSR:Quay:53117",,"{""value"":""2025-01-30T15:28:00.000Z""}","{""value"":""2025-01-30T15:28:41.000Z""}","{""value"":""2025-01-30T15:28:00.000Z""}","{""value"":""2025-01-30T15:28:12.000Z""}",4
"SKY:Line:3E","NSR:Quay:53115",,"{""value"":""2025-01-30T15:29:00.000Z""}","{""value"":""2025-01-30T15:36:49.000Z""}","{""value"":""2025-01-30T15:29:00.000Z""}","{""value"":""2025-01-30T15:36:03.000Z""}",4
"SKY:Line:50E","NSR:Quay:53118",,"{""value"":""2025-01-30T15:29:00.000Z""}","{""value"":""2025-01-30T15:30:38.000Z""}","{""value"":""2025-01-30T15:29:00.000Z""}","{""value"":""2025-01-30T15:29:44.000Z""}",4
"SKY:Line:15","NSR:Quay:53118",,"{""value"":""2025-01-30T15:30:00.000Z""}","{""value"":""2025-01-30T15:30:20.000Z""}",,,4
"SKY:Line:5","NSR:Quay:53118",,"{""value"":""2025-01-30T15:31:00.000Z""}","{""value"":""2025-01-30T15:36:21.000Z""}","{""value"":""2025-01-30T15:31:00.000Z""}","{""value"":""2025-01-30T15:35:53.000Z""}",4
"SKY:Line:39","NSR:Quay:53119",,"{""value"":""2025-01-30T15:33:00.000Z""}","{""value"":""2025-01-30T15:33:43.000Z""}","{""value"":""2025-01-30T15:33:00.000Z""}","{""value"":""2025-01-30T15:33:14.000Z""}",4
"SKY:Line:19","NSR:Quay:53117",,"{""value"":""2025-01-30T15:33:00.000Z""}","{""value"":""2025-01-30T15:33:22.000Z""}","{""value"":""2025-01-30T15:33:00.000Z""}","{""value"":""2025-01-30T15:32:16.000Z""}",4
"SKY:Line:10","NSR:Quay:53117",,"{""value"":""2025-01-30T15:33:00.000Z""}","{""value"":""2025-01-30T15:32:44.000Z""}","{""value"":""2025-01-30T15:33:00.000Z""}","{""value"":""2025-01-30T15:31:29.000Z""}",4
"SKY:Line:3","NSR:Quay:53115",,"{""value"":""2025-01-30T15:34:00.000Z""}","{""value"":""2025-01-30T15:35:41.000Z""}","{""value"":""2025-01-30T15:34:00.000Z""}","{""value"":""2025-01-30T15:34:28.000Z""}",4
